name,hr2,hr4,hr6,hr8,hr12,hr18,Day1,Day2,Day4,Day7,sym
A_51_P196695,1.825022093,-1.039141816,-0.631599528,-0.114811376,-1.509675025,0.719482301,-1.967174584,-0.38018509,0.245601002,-0.594440478,+-0+-+-+0-
A_55_P2026982,1.395809862,-0.961425896,-0.96265009,-0.184250983,-1.062922438,0.950196144,-1.982563058,-0.091634486,0.327055722,-1.050128856,+-0+-+-+0-
A_52_P409769,0.534640828,-0.267725894,0.490656854,0.839365992,-0.835098539,0.082138629,-0.622074689,0.455283247,0.5777169,0.716329105,+-0+-+-++0
A_55_P2076545,0.79057414,-0.1887111,0.193910445,0.590709865,-1.157930524,0.118490915,-1.181679254,0.141201396,1.395362164,0.706514313,+-0+-+-++0
A_51_P392303,0.571307219,0.306378226,-0.000545645,0.662970367,-0.514977435,-0.052103197,-1.210568388,0.359526411,0.791453908,0.55842706,+-0+-+-++0
A_51_P163953,1.440351403,-0.928370329,-0.663377997,-0.341945771,-0.753552878,1.06839836,-2.116964338,-0.546482987,-0.012969559,0.184978289,+-0+-+-++0
A_55_P2016049,0.93360357,-0.080558775,-0.391058398,1.034522661,-0.109584449,0.518837599,-1.708259543,0.215035496,0.806442916,1.159947541,+-0+-+-++0
A_55_P2147101,0.959706446,-0.175991649,-0.065638439,0.866402797,-0.667851934,0.582531314,-1.357177973,0.28296858,0.634502303,-0.117096902,+-0+-+-++-
A_55_P2064351,1.649942657,-0.993066963,-1.032242721,-0.156695299,-1.206934369,0.656124288,-1.733162625,-0.345857698,0.518650248,-1.051784838,+-0+-+-++-
A_51_P338878,0.89246163,-0.351570562,-0.158811326,0.615233931,-0.09394855,-1.066828168,-0.897984818,0.652650812,0.410570188,0.858693217,+-0+--0+-+
A_30_P01018476,0.755091191,0.166461071,-0.071608407,0.693380478,0.105083009,-1.309925314,0.658577929,0.35332712,-0.636401434,-0.139733761,+-0+--+--+
A_51_P145132,0.538071262,-0.497376493,0.277989391,1.549396272,1.424466073,-0.020379366,-1.972149023,-0.603224385,0.385203328,-1.229982358,+-0+---++-
A_55_P2186978,0.982862097,-0.395594716,-0.38091945,-0.676585918,-0.988706042,-0.528730685,-1.351155245,-0.106595164,-0.244554323,-0.187773439,+-0-000+00
A_55_P2087429,0.649995282,-0.461492939,-0.364786854,-0.615916891,-0.585835906,-0.567379467,-0.683913719,-0.128388675,-0.241540917,-0.334564471,+-0-000+00
A_30_P01031748,0.512469908,0.0665429,0.304300671,-1.04991009,-0.82978068,-1.224362376,0.811028572,0.33564479,-0.425771949,1.465181872,+-0-00+-0+
A_30_P01030026,1.076619391,-0.371485206,0.42303192,-1.494331047,-0.621205063,-0.740863069,0.59736292,0.122002029,-1.093905403,0.660588408,+-0-00+--+
A_30_P01031046,0.686296013,-0.365935343,0.094427026,-1.002621771,-0.592857662,-0.51857135,0.586069867,-0.010624421,-0.884996505,0.864588492,+-0-00+--+
A_55_P2113176,0.729392135,-0.086010967,-0.086280416,-1.186341823,-0.545851115,-1.028553387,0.727053251,0.104238327,-0.638364824,0.962063346,+-0-00+--+
A_55_P2012974,0.559233631,-0.295317952,-0.139795216,-0.532600724,-0.616636058,0.023341801,0.075615898,0.029128786,0.018244999,0.139057846,+-0-0+0000
A_51_P470448,0.594304551,-0.403524188,-0.251859085,-0.625705845,-0.881269318,-0.110378867,0.134577549,-0.069289241,-0.168916796,0.199381011,+-0-0+0000
A_55_P1955239,0.8311571,-0.459345559,-0.334173063,-0.525633659,-0.688778739,-0.163214351,-0.116248147,-0.053899188,-0.343670639,0.348142989,+-0-0+0000
A_30_P01017701,0.574796545,-0.040834241,0.338094904,-0.574231667,-0.522515884,0.315858043,0.124163981,-0.286366745,-0.459558134,0.19588058,+-0-0+0000
A_52_P453884,0.526973983,-0.286037367,0.0839886,-0.541305957,-0.535618047,0.353893723,-0.363109953,-0.132940147,-0.086145175,-0.251706285,+-0-0+0000
A_55_P2031501,0.760618549,-0.421980135,-0.391066072,-0.51574022,-0.753886527,0.289132195,-0.360752057,-0.056931593,-0.218883768,1.740431744,+-0-0+000+
A_55_P2038928,0.580317921,-0.275094317,-0.363742744,-0.582278912,-0.69927295,-0.452614557,-0.010025346,-0.072855384,0.064917214,0.684037427,+-0-0+000+
A_55_P1980326,0.759681717,-0.451181878,-0.238215632,-0.610812201,-0.550424583,-0.06086686,-0.130168192,0.039880026,0.008981598,1.237170803,+-0-0+000+
A_30_P01022866,0.74224699,0.028358309,0.410458098,-0.928054058,-0.512503958,-0.393608258,0.312353142,-0.318017731,-0.699857714,1.17201041,+-0-0+00-+
A_30_P01023054,0.762481617,-0.023048119,0.377699047,-1.436396729,-0.657470187,-0.355840812,0.226712409,0.027050346,-0.631319969,1.04802929,+-0-0+00-+
A_30_P01017427,0.7557111,-0.117248908,-0.068366231,-0.895755498,-0.535953877,-0.137593649,0.270861839,-0.425670491,-0.597251644,0.672844515,+-0-0+00-+
A_55_P1978716,0.819715666,-0.37860624,0.042534928,-1.405792489,-0.771213801,-0.486402453,0.275865678,0.207121507,-0.761867229,1.210542745,+-0-0+00-+
A_55_P2106584,0.589490191,-0.432502916,0.458324173,-1.391456126,-0.667547098,0.433150067,0.052754945,-0.517859214,-0.545965654,0.673010057,+-0-0+0-0+
A_30_P01020571,0.539339697,-0.411338326,0.188801898,-1.130825365,-0.639796351,0.452151104,0.148427511,-0.564897904,-0.480412614,0.549997918,+-0-0+0-++
A_55_P2165539,0.574252269,-0.445192519,0.151511195,-0.965336785,-0.829482127,0.429450668,0.143202588,-0.58548669,-0.084095423,0.635469884,+-0-0+0-++
A_30_P01030405,0.821873756,-0.206119382,0.187377954,-1.191811026,-0.517981762,0.210149893,0.256219579,-0.542913704,-0.44507745,1.038817685,+-0-0+0-++
A_51_P449325,0.899393902,-0.418532201,-0.213453978,-0.532121767,-0.664702473,1.353320454,-0.742154297,-0.549138329,-0.265220318,0.182990352,+-0-0+-0+0
A_55_P2087622,0.555885891,-0.207542115,-0.485093852,-0.57528726,-0.932747937,0.27428479,-1.202228524,-0.533496465,0.199187559,-0.832086647,+-0-0+-0+-
A_66_P114768,0.635114726,-0.096295652,-0.384376599,-0.573899992,-1.0408771,0.888808431,-0.915031505,-0.59592431,0.180731296,-1.225667453,+-0-0+-0+-
A_55_P2103948,0.573506082,-0.369882301,-0.311569636,-0.563093833,-0.554227045,-0.483908612,-0.698867254,-0.032428179,-0.118470714,-0.316039816,+-0-0+-+00
A_51_P378298,1.272428748,-0.125135526,-0.287294169,-1.254631203,-1.089421656,-0.311710822,-1.196137142,-0.438570872,-0.299684735,-1.236405756,+-0-0+-+0-
A_51_P138044,0.856472969,-0.407842268,-0.200067305,-0.557358088,-0.800430443,0.690148142,-0.611454586,-0.23091971,-0.140096436,-0.549635276,+-0-0+-+0-
A_55_P2014657,0.762127218,-0.24701148,0.073740267,-1.035855415,-0.531812833,0.660505951,0.126194795,-0.729906793,-0.859326142,1.121225105,+-0-0+--0+
A_55_P2124712,0.694526669,-0.453777683,0.042342524,-1.209107941,-0.512977185,0.751149762,0.036242528,-0.551976931,0.212611733,0.881845902,+-0-0+--++
A_55_P2083454,1.664543032,0.956630869,0.583370238,-0.473969306,0.407135519,-0.806160754,0.214853805,0.574188276,-0.4099987,-0.360338859,+-0-0-++-0
A_30_P01018616,0.547001245,0.075448522,0.062497251,-0.579803474,0.203868207,-0.072130839,0.051312379,-0.101710083,-0.319417509,-0.183664314,+-0-+00000
A_55_P2174524,0.80290062,-0.033300522,-0.07330466,-0.690653189,-0.021875998,-0.180010828,-0.027902448,-0.010699711,-0.4985444,-0.051394455,+-0-+00000
A_55_P2181752,0.509593648,0.116495269,-0.038893969,-0.513354499,0.060123123,-0.069852362,-0.069890025,0.336674785,-0.479906305,-0.301171125,+-0-+00000
A_55_P2029116,0.54603155,0.319525783,0.075868419,-0.601353384,0.10177898,-0.134134858,-0.212272048,0.120317263,-0.34863864,-0.152513786,+-0-+00000
A_66_P118139,0.816498708,0.224909982,0.081922871,-0.636279467,0.468473235,-0.177391207,0.04554014,0.159876725,-0.389808343,-0.366602837,+-0-+00000
A_55_P2170381,0.711628618,0.252449,-0.117071257,-0.517404729,0.075096906,-0.131842087,0.021063588,0.219979832,-0.211535162,-0.128377448,+-0-+00000
A_30_P01024394,0.640814223,0.430145659,-0.047912206,-0.527782562,0.173760712,0.348869753,0.078784107,0.127875049,-0.45065381,-0.048411929,+-0-+00000
A_30_P01026070,0.56615386,0.244606984,-0.202920571,-0.514373965,0.23139066,0.330645607,0.202686573,0.03588869,-0.435041038,0.134982092,+-0-+00000
A_55_P2086334,0.651408566,0.156141523,0.208425587,-0.643715399,-0.420418941,0.453812372,-0.244273563,0.175327516,-0.075958135,0.016113296,+-0-+00000
A_30_P01031972,0.73066213,0.167938309,0.04619856,-0.601231395,0.300140708,-0.099225383,0.349575567,0.178566737,-0.367834022,-0.077250247,+-0-+00000
A_30_P01031085,0.759591404,0.18191707,0.225039772,-0.65100656,0.360967172,-0.157211786,0.445070168,0.275375093,-0.391401961,-0.359790592,+-0-+00000
A_55_P2102936,0.785602765,-0.359215032,-0.165000663,-0.505570662,-0.126875071,-0.206406674,0.050358937,0.149873122,-0.416238886,-0.201818128,+-0-+00000
A_55_P1995337,0.701908302,0.058835443,0.161131001,-0.515801006,0.099459908,0.0764376,0.027415739,0.197293595,-0.470349474,-0.044986824,+-0-+00000
A_30_P01025032,0.527136106,0.213568255,0.015690178,-0.521658038,-0.130204355,-0.167962422,0.150392505,0.143072127,-0.256862061,-0.120848753,+-0-+00000
A_55_P2153740,0.931241322,0.102105688,-0.41726203,-0.50064267,0.006983679,-0.387355073,-0.071507629,0.196550892,-0.475050071,-0.01425348,+-0-+00000
A_55_P2006437,0.614203993,0.208548132,0.015595789,-0.522537171,0.189560885,-0.486748786,0.232180798,-0.237213793,-0.277769942,0.008583126,+-0-+00000
A_55_P1952086,0.572926704,-0.153221839,-0.047867903,-0.500655731,0.095575527,0.031385924,0.107256723,0.397961748,-0.450089369,0.055032991,+-0-+00000
A_30_P01020617,0.664739565,0.094060447,0.248232181,-0.60318181,0.091827074,-0.125786057,0.146148959,0.344880557,-0.37588285,-0.114955047,+-0-+00000
A_30_P01027906,0.769268435,-0.451593604,0.160669029,-0.733578632,-0.1678812,0.095798765,0.196614088,-0.110162304,-0.471806068,-0.063290789,+-0-+00000
A_55_P2010611,0.515793161,0.093411169,-0.162577832,-0.520032881,-0.157636844,-0.017008513,-0.223092316,-0.037936231,-0.029449568,0.06507602,+-0-+00000
A_55_P2161490,1.084505255,0.482849003,-0.106232581,-0.753344357,0.291262506,0.492320118,-0.090402136,0.099497807,-0.396649002,-0.075387755,+-0-+00000
A_66_P118776,1.043495653,0.13361157,-0.043787187,-0.752214352,-0.156547886,0.144010208,-0.019336608,-0.11448597,-0.464165907,-0.107320213,+-0-+00000
A_30_P01029907,0.712553086,0.009715409,0.089658769,-0.947336534,0.428529418,-0.161800657,0.426534955,0.278512704,-0.176761248,0.101803311,+-0-+00000
A_66_P134152,0.928437965,-0.005932524,-0.404278217,-0.514936539,0.159673812,0.069350389,0.108114381,0.18569074,-0.373712187,-0.183658726,+-0-+00000
A_30_P01020869,0.891104944,-0.00310298,0.109725119,-0.732300552,0.098502942,-0.16788975,0.184242465,0.349922428,-0.406736087,0.221980448,+-0-+00000
A_55_P2043108,0.512141404,0.271944748,0.110787646,-0.538821487,0.23897397,-0.472313558,0.290836797,0.030706562,-0.458323019,-0.07823962,+-0-+00000
A_55_P2081040,0.750972444,-0.143873163,0.078996364,-0.679938671,-0.002555871,0.014020953,0.27206344,0.16234364,-0.275195205,0.047434207,+-0-+00000
A_30_P01021849,0.524761954,0.033452007,0.097788028,-0.696604265,-0.346037746,0.062108283,-0.227592984,-0.067768504,-0.270603126,0.007878842,+-0-+00000
A_30_P01026003,0.618610074,-0.412615135,0.14283105,-0.777763613,0.023612227,-0.16469398,0.42078033,0.213040787,-0.463909644,-0.065622861,+-0-+00000
A_55_P2145164,0.658070806,0.102511094,-0.404208435,-0.734026703,0.081376992,0.117687112,-0.05929968,-0.133842437,-0.484950947,0.26326512,+-0-+00000
A_30_P01023907,0.625609861,-0.274227847,0.336088407,-0.796907825,-0.005256253,0.292773782,-0.123960243,-0.100250524,-0.377057093,-0.145067386,+-0-+00000
A_30_P01018209,0.998283357,-0.070536132,0.141999975,-0.859436781,-0.141767956,-0.25653882,0.133879284,0.073448745,-0.409367666,0.069678431,+-0-+00000
A_55_P2124085,0.645063983,0.265492605,-0.089433075,-0.657461584,0.19891551,-0.020061995,0.262625159,-0.01514699,-0.111319307,0.250142536,+-0-+00000
A_51_P218518,0.702207677,0.049036517,-0.206133192,-0.815220476,0.005400493,-0.180646438,0.445016271,-0.292993769,-0.441147508,0.157724986,+-0-+00000
A_55_P2052644,0.701662313,-0.174196379,0.122759875,-0.766642236,0.322092978,0.185116833,0.473076315,-0.21668348,-0.270537679,-0.143143402,+-0-+00000
A_30_P01028791,0.644807704,-0.138179983,-0.150181285,-0.503269168,0.183647413,-0.298293551,0.214169946,0.117641469,-0.200697716,-0.138366802,+-0-+00000
A_51_P427558,0.787543313,0.271785091,-0.148055309,-0.576258784,-0.068573145,0.012141506,0.193809734,0.090420051,-0.495323187,0.113310607,+-0-+00000
A_55_P2157401,0.516644604,0.354186504,0.146815462,-0.877372206,0.256327639,-0.186985382,0.21361813,0.169415593,-0.422835647,-0.216145891,+-0-+00000
A_55_P1985633,1.771396584,0.209216612,-0.411266434,-0.987089705,0.29305997,0.080404448,0.307293363,-0.029360359,-0.43365472,0.252269168,+-0-+00000
A_30_P01030104,1.170349862,0.015499081,-0.305381997,-0.750732702,-0.120333086,-0.148019106,0.382087977,-0.158150117,-0.467544923,0.12812774,+-0-+00000
A_30_P01020703,0.602910112,0.056959076,-0.039825386,-0.535126647,-0.109983258,-0.492276027,0.34506585,-0.205120352,-0.27121148,0.191650424,+-0-+00000
A_30_P01026836,0.557630822,-0.073201006,0.065472433,-0.64930587,0.221308428,0.418412016,-0.022463908,-0.119875647,-0.13732563,0.428352201,+-0-+00000
A_51_P347859,0.612920931,-0.452583378,-0.354202936,-0.660769821,0.146504736,-0.323777442,0.084690514,0.06314515,-0.325518732,-0.09016093,+-0-+00000
A_55_P2279575,0.593863036,-0.170066999,-0.347348937,-0.754534989,0.066127142,0.341890024,0.13784922,-0.286625582,-0.330945562,0.212096485,+-0-+00000
A_55_P2051444,0.768947293,0.078469433,0.196256245,-0.590585491,0.17987421,0.119584521,0.138543798,0.089574886,-0.325926363,-0.40254171,+-0-+00000
A_30_P01023776,0.644232235,0.14047078,-0.121289226,-0.802046907,-0.085953457,0.126397696,-0.145011151,0.003390573,-0.271541595,0.092388414,+-0-+00000
A_30_P01027692,0.880736573,0.028971295,0.094708024,-0.658046029,0.228576947,0.004921324,0.047061993,0.021413309,-0.418459574,-0.039223493,+-0-+00000
A_51_P131335,1.102711817,-0.242744233,-0.026892786,-0.691421114,0.111297196,0.263459188,0.458927414,0.042673778,-0.169630415,-0.148610617,+-0-+00000
A_30_P01029433,0.530870784,0.03401271,0.339434441,-0.526857433,0.003645833,-0.309953542,-0.109849583,0.137444721,-0.316181753,0.022553515,+-0-+00000
A_30_P01026306,0.864609661,-0.199537938,-0.339950442,-0.694190592,0.002294625,-0.093474521,0.197301779,0.072193732,-0.330180182,0.132888439,+-0-+00000
A_66_P120732,0.763195812,0.141927808,0.156135477,-0.717966079,0.245507832,-0.247518601,0.263472919,0.151289018,-0.392826448,-0.248240626,+-0-+00000
A_30_P01029357,0.677065702,0.33582324,0.406482183,-0.546153194,0.088967517,0.34252279,0.169026682,-0.205292059,-0.467770773,-0.23559057,+-0-+00000
A_55_P1979753,0.622489155,0.016411856,-0.078732897,-0.623286007,-0.168626303,-0.456693327,0.012687283,0.029359558,-0.451451141,0.124659713,+-0-+00000
A_30_P01032136,0.5594623,0.448164,-0.426642128,-0.766192788,-0.12648868,0.143868991,-0.216882015,-0.478580809,-0.478573991,0.216305285,+-0-+00000
A_30_P01029229,0.881373864,-0.108555641,-0.041032572,-0.721647187,-0.090219289,0.154472131,-0.191694774,0.037644578,-0.111346126,0.066051638,+-0-+00000
A_30_P01029697,0.825152803,0.092725593,-0.013196632,-0.613254688,-0.060312051,-0.319956299,-0.100514424,0.267210616,-0.269768607,0.049939387,+-0-+00000
A_30_P01025101,0.963052642,0.168555371,-0.411830747,-1.128196424,0.176052729,0.221265617,0.137683109,0.057314464,-0.334411094,0.137421659,+-0-+00000
A_30_P01031534,0.539731742,-0.398816452,-0.054087024,-0.667562868,-0.268871069,-0.225532345,0.069466393,0.128771476,-0.491644716,0.023852073,+-0-+00000
A_30_P01027531,0.58713317,-0.141878795,-0.001675679,-0.573030304,0.214364092,-0.082647064,0.062544528,0.133535367,-0.3495524,-0.063685627,+-0-+00000
A_30_P01032916,0.519678395,0.247297117,-0.119059258,-0.542671656,0.223103109,-0.079033401,0.015777749,0.124278003,-0.433427062,-0.160707929,+-0-+00000
A_30_P01022433,0.610691505,-0.072908692,0.205311549,-0.601479659,-0.046503958,-0.492692443,0.34640969,0.035218699,-0.138963777,-0.230884672,+-0-+00000
A_55_P2182911,0.655054229,0.038854691,0.005364564,-0.550423734,0.200069875,0.151520619,0.210368082,-0.175994699,-0.495804692,-0.268186977,+-0-+00000
A_30_P01028132,0.798028639,-0.364289755,0.03132603,-0.781921389,-0.206727868,0.061078378,0.155412006,-0.067983007,-0.47892901,-0.008877254,+-0-+00000
A_30_P01024599,0.593241801,0.095353492,0.132270068,-0.547529768,-0.100708037,-0.052267789,0.271009244,-0.12368738,-0.181978198,-0.326844713,+-0-+00000
A_30_P01029428,0.610175249,0.093143095,0.389563783,-0.53403573,-0.16630851,-0.307966506,0.365044627,0.183711375,-0.256255,0.018597016,+-0-+00000
A_55_P2002109,0.554466981,0.058177878,-0.004697905,-0.718476837,0.07693955,0.166005499,-0.207716985,-0.031519742,-0.471368003,0.472432331,+-0-+00000
A_30_P01023741,0.60778282,-0.22583103,0.264046435,-0.611493807,0.270574877,-0.339337969,-0.076934798,0.159750578,-0.255891979,-0.263734048,+-0-+00000
A_52_P618009,0.688609349,-0.061001182,-0.077513438,-0.81479926,0.098986112,0.131334096,0.131069897,0.382316475,-0.386128258,0.240446396,+-0-+00000
A_30_P01024536,1.018956194,-0.412097878,-0.114991917,-1.184156855,0.417260391,-0.364784932,0.427325481,0.241499731,-0.444743134,0.003340805,+-0-+00000
A_55_P2149149,0.694624999,-0.171883582,0.042942524,-0.751326491,0.067141813,0.170850623,0.111823715,-0.369944083,-0.37552856,0.097540631,+-0-+00000
A_52_P444611,0.522058637,0.13301622,0.22919647,-0.64631221,0.018538022,0.049132837,-0.127218388,-0.140361109,-0.085506008,0.309781861,+-0-+00000
A_55_P2163398,0.635380363,-0.48938818,0.437061051,-0.888029721,-0.380311663,0.409795191,0.134124709,-0.21671268,-0.131013973,-0.098820993,+-0-+00000
A_55_P2424459,0.672533635,-0.035376758,-0.134234138,-1.080087379,0.190053937,-0.027605235,0.29161772,-0.000934958,-0.247905024,-0.141085083,+-0-+00000
A_55_P2091279,0.627283068,-0.224270104,0.348035083,-0.619287211,-0.030524032,-0.239908603,-0.114035193,-0.298630752,-0.399170183,0.079037761,+-0-+00000
A_51_P396983,0.580425678,-0.286655137,0.208658017,-0.86724041,-0.085184551,0.155615956,0.179832386,0.027448182,-0.465770491,0.037186072,+-0-+00000
A_52_P62444,0.666372642,-0.491049319,0.084987487,-0.652341726,-0.115551034,-0.407391896,0.238422903,0.194811386,-0.108656744,0.373164009,+-0-+00000
A_30_P01028607,0.639780484,0.294614079,0.193951654,-0.9164981,0.140194863,0.462849938,-0.028520464,-0.281971052,-0.327785229,0.064791821,+-0-+00000
A_55_P2080587,0.619540223,-0.210077451,-0.182921938,-0.504288283,-0.046733552,-0.462356123,0.083024107,0.016965992,-0.250208308,0.016111091,+-0-+00000
A_51_P246428,0.785646369,0.092742457,-0.068016742,-0.960032105,-0.187216713,-0.483088693,0.080803559,-0.019524723,-0.399085094,0.164919047,+-0-+00000
A_30_P01023483,0.619956541,-0.260357668,-0.312830812,-0.688060081,0.105523559,0.007913825,-0.028189369,-0.188085304,-0.336417735,0.050369052,+-0-+00000
A_55_P1952394,0.548792032,0.235207222,0.455162835,-0.793718492,-0.251463546,-0.250819476,0.204479128,-0.347983719,-0.458207271,0.321400404,+-0-+00000
A_55_P1964518,0.583257697,-0.083300364,-0.084532566,-0.511870498,0.082186678,-0.261943704,-0.077155375,0.151558402,-0.15023479,-0.128989771,+-0-+00000
A_30_P01028710,0.53872845,0.07733899,-0.000933065,-0.682397981,-0.076253765,0.134247813,0.006498981,0.275751533,-0.160441158,-0.012333151,+-0-+00000
A_55_P2182056,0.614296065,-0.213755775,0.159385645,-0.634803699,-0.102630997,0.030322619,0.121244757,0.018730444,-0.474114819,0.39226712,+-0-+00000
A_30_P01027771,0.573441386,-0.294825817,0.338740881,-0.595905173,-0.133985966,-0.495023309,0.357691363,-0.02904833,-0.490665858,0.310813597,+-0-+00000
A_66_P118906,1.04256872,0.361657394,-0.027278935,-2.066408683,0.020256683,0.217732284,0.040176462,0.084765382,-0.468537136,0.451806856,+-0-+00000
A_30_P01027496,0.550593064,-0.159664197,0.006011037,-1.105239988,0.096514925,0.340827045,0.025147731,-0.098627821,-0.414828665,0.487463059,+-0-+00000
A_30_P01018187,0.857329727,-0.039342068,0.129450735,-0.529396674,-0.306214296,-0.062084878,-0.052498033,-0.060282896,-0.367041987,0.351089983,+-0-+00000
A_30_P01018544,0.923010621,-0.104149701,-0.131888439,-0.630614497,0.043343496,-0.153494951,0.325378054,0.063949475,-0.320849321,0.379219409,+-0-+00000
A_55_P1972207,0.617975242,-0.438928223,0.232088214,-0.980341612,-0.368069997,0.398284947,-0.219333279,-0.447205773,-0.040393307,0.094117558,+-0-+00000
A_30_P01029239,0.965131445,-0.377254562,-0.340662331,-0.611208244,0.042632611,-0.208889174,-0.151051955,-0.158332857,-0.464164794,0.368829507,+-0-+00000
A_30_P01033357,0.611133947,-0.22557351,0.252915775,-0.70416697,-0.120867688,-0.019893422,-0.08457693,-0.234683228,-0.309000944,0.321818291,+-0-+00000
A_30_P01030285,0.71883895,-0.34073663,-0.1055903,-0.532507546,0.140702173,-0.08731364,-0.091036762,-0.017198038,-0.339685443,0.175650888,+-0-+00000
A_30_P01030294,0.60143759,-0.307326169,0.1260328,-0.87157353,-0.238265031,-0.000293453,0.072100578,-0.348382686,-0.387807442,0.483865208,+-0-+00000
A_55_P2066707,0.500741507,-0.215005101,0.15658035,-0.505396861,0.031738086,0.077117706,0.196424035,-0.033215903,-0.359736512,0.423714773,+-0-+00000
A_51_P451428,0.519339919,-0.422383668,0.077466278,-0.796092884,-0.043404117,-0.001235738,0.183648509,-0.04970563,-0.172226085,0.10460438,+-0-+00000
A_51_P475545,0.578473476,-0.28741935,-0.036402281,-0.823040425,-0.095896685,-0.222632551,0.1950361,0.063504922,-0.129372086,-0.031986596,+-0-+00000
A_55_P2068635,0.523101946,-0.000620674,0.336758872,-0.628065415,0.248284203,0.196455004,0.216474082,0.220675592,-0.133072812,0.171417068,+-0-+00000
A_51_P366290,0.919530894,-0.307009431,-0.093418212,-0.902290085,-0.126464857,-0.490514287,0.232954122,0.209435021,-0.328309529,-0.097576312,+-0-+00000
A_30_P01028041,0.805203591,-0.405117336,-0.2901651,-0.748210373,-0.102279496,-0.186941227,0.314169792,0.185433708,-0.301099369,0.465992934,+-0-+00000
A_30_P01027116,0.826699509,0.122810662,0.055772472,-0.839951606,-0.351075038,-0.217092569,0.260279642,0.200801084,-0.2545007,0.209166835,+-0-+00000
A_55_P2120637,0.602019678,-0.391726914,0.157243682,-0.970414508,-0.209793044,-0.279375113,0.344623258,0.17568178,-0.262358977,0.471884404,+-0-+00000
A_55_P2046633,0.558808262,-0.423630822,-0.260977768,-0.797511486,-0.479633751,0.29345276,-0.262229216,-0.144291383,-0.460548096,0.47947449,+-0-+00000
A_55_P2049423,0.545494495,-0.250567848,0.091270768,-0.795821773,0.079767484,-0.258388668,0.221447227,0.331566753,-0.336365327,0.40365786,+-0-+00000
A_55_P2031791,0.759759923,-0.315874378,0.169485778,-0.849710811,-0.06341351,-0.486368051,0.435861958,0.265984606,-0.341053788,0.353000834,+-0-+00000
A_30_P01032546,0.73786352,-0.450138063,-0.03141742,-0.860964986,-0.309954297,-0.261900981,0.067618919,0.050655688,-0.400834076,0.493818945,+-0-+00000
A_55_P2166446,0.589510125,-0.326104571,0.176907759,-0.558360947,0.161067461,0.155890425,0.189475551,0.022281793,0.133750698,0.166099125,+-0-+00000
A_30_P01032658,0.696034154,-0.437798132,-0.285194878,-1.010312654,-0.012084629,0.031858081,0.262426662,-0.11363931,-0.447650619,0.157238641,+-0-+00000
A_55_P2154029,0.617004703,-0.037800356,0.397961216,-0.775503958,0.12330858,-0.25059281,0.012962396,0.268671735,-0.278143833,0.637097593,+-0-+0000+
A_55_P2118312,0.579479697,-0.277147844,0.241171612,-0.72843099,0.033816732,0.105176581,0.417895063,-0.143708256,-0.492428149,0.52557395,+-0-+0000+
A_55_P2051556,1.268444031,-0.027087111,-0.276506748,-1.444568589,0.287350634,-0.004708331,0.057490067,-0.095614479,-0.397623331,0.507719147,+-0-+0000+
A_30_P01026976,1.026236516,0.096683523,0.027248744,-0.961493411,0.140028948,0.367403371,0.118217371,-0.260388569,-0.467014273,0.542171954,+-0-+0000+
A_30_P01020590,0.75299962,0.161020591,-0.227846374,-1.032300926,-0.260213558,0.479896117,0.047999525,-0.359695674,-0.207105514,0.575044038,+-0-+0000+
A_55_P2071721,0.704195323,0.241525408,0.17919037,-1.003384298,0.156398603,-0.339289345,0.408683841,0.158516652,-0.468884735,0.594746832,+-0-+0000+
A_30_P01024495,0.57647176,-0.011798364,-0.056870815,-0.622892821,0.343093583,-0.296153642,0.214309454,0.1241833,-0.437774942,0.506410004,+-0-+0000+
A_30_P01030539,0.636753326,-0.044617077,0.446004327,-0.564706344,0.143576998,0.297035891,0.142523072,-0.330935919,-0.407672042,0.998756759,+-0-+0000+
A_30_P01017740,0.845653767,-0.408259261,0.0374164,-1.192486128,0.088649566,0.381824013,0.06227257,-0.096764413,-0.400414698,0.60061841,+-0-+0000+
A_30_P01019963,0.514319236,-0.107125809,0.451494387,-0.887249621,-0.108879267,0.01104957,0.473582128,-0.013058772,-0.247062352,0.915835227,+-0-+0000+
A_30_P01028339,0.573849206,-0.430165796,-0.291274461,-0.816520356,-0.235336571,0.31989919,-0.055450061,-0.100296579,-0.397989765,0.538843547,+-0-+0000+
A_30_P01018585,1.324914868,-0.078830445,0.092588721,-1.539828501,-0.064329592,-0.364391189,0.233450437,0.335309098,-0.400788666,0.639856858,+-0-+0000+
A_55_P2081035,1.325649067,-0.498495489,0.161362194,-1.521777056,-0.344708803,0.138594129,0.288720268,0.075027723,-0.436312557,0.959038039,+-0-+0000+
A_30_P01029663,0.790265979,-0.424981987,0.438204719,-1.056646689,-0.285956881,0.279699064,0.430383679,-0.108127951,-0.479107212,0.553993174,+-0-+0000+
A_55_P1987269,0.77965672,-0.068426531,0.431231614,-0.507545135,0.117191412,-0.315893012,0.400036024,0.142356902,-0.093789753,-0.535809716,+-0-+0000-
A_30_P01031466,1.036116495,0.051474868,0.354816108,-0.55094722,0.401521432,0.000341534,0.007530616,0.369341841,-0.819369681,-0.531101626,+-0-+000-0
A_51_P207380,0.818584284,0.341438475,-0.18207975,-0.697811084,0.334096835,0.093266013,-0.046142756,0.389171727,-0.799192032,-0.827828425,+-0-+000-0
